"words","topics","probability","frequency","saliency","lift","phi","relevance"
"everyone",3,0.00945255421906539,23,0.00192019842958013,2.11226148629651,0.00945255421906539,-1.95685555914307
"everything",1,0.000620512910243418,23,0.00329384021918697,0.138981451409915,0.000620512910243418,-4.67918947259595
"everything",2,5.54484851928172e-05,23,0.00329384021918697,0.0124192596533662,5.54484851928172e-05,-7.09428148822933
"everything",3,0.0111344846650974,23,0.00329384021918697,2.49388338890423,0.0111344846650974,-1.7919335852356
"experience",1,2.24141266011862e-05,42,0.00858114364560488,0.00272275980192174,2.24141266011862e-05,-8.30596421302444
"experience",2,0.0273432821760169,42,0.00858114364560488,3.32152980511504,0.0273432821760169,-1.19942947154452
"experience",3,0.0015739638877427,42,0.00858114364560488,0.191197528213992,0.0015739638877427,-4.05430313921696
"experiences",1,1.40397172410153e-08,18,0.00170282731803747,3.99457183708281e-06,1.40397172410153e-08,-15.2559748686338
"experiences",2,0.00668764978179509,18,0.00170282731803747,1.90276606117032,0.00668764978179509,-2.18209206028653
"experiences",3,0.00433417912395354,18,0.00170282731803747,1.23315801651893,0.00433417912395354,-2.61582233733698
"fact",1,0.00101320135185763,13,0.000357831632600687,0.400576809715648,0.00101320135185763,-3.90474502594783
"fact",2,0.00367433878604839,13,0.000357831632600687,1.45267760058866,0.00367433878604839,-2.61648680502475
"fact",3,0.00304680675217167,13,0.000357831632600687,1.20457806966736,0.00304680675217167,-2.80376592367195
"factor",1,3.55638203110536e-05,6,0.00144311388053788,0.0302272820969604,3.55638203110536e-05,-6.8715960509899
"factor",2,0.00417544362651979,6,0.00144311388053788,3.54889635800856,0.00417544362651979,-2.10594899919535
"factor",3,1.49677474634351e-22,6,0.00144311388053788,1.27217582637683e-19,1.49677474634351e-22,-46.8809737525178
"fan",1,0.00027396330164162,10,0.0021487861723548,0.139854777533276,0.00027396330164162,-5.08483354711946
"fan",2,0.00668268411464357,10,0.0021487861723548,3.41142516015238,0.00668268411464357,-1.89055270952819
"fan",3,5.19187461656979e-06,10,0.0021487861723548,0.00265038589157784,5.19187461656979e-06,-9.0507328791636
"fault",1,0.00140925508049787,7,0.000463243598305783,1.04264988274692,0.00140925508049787,-3.26146429456292
"fault",2,4.57987057135505e-07,7,0.000463243598305783,0.000338845790254833,4.57987057135505e-07,-11.2931951814224
"fault",3,0.00229002643266126,7,0.000463243598305783,1.69429638717929,0.00229002643266126,-2.77596218749719
"feature",1,4.12612842846525e-05,7,0.000557853820719349,0.0302068337663106,4.12612842846525e-05,-6.79763651036249
"feature",2,0.00236591074767395,7,0.000557853820719349,1.73205158055386,0.00236591074767395,-2.74864282319852
"feature",3,0.0018183920979377,7,0.000557853820719349,1.33122050795708,0.0018183920979377,-3.01185321723262
"fee",1,0.0016804885466447,17,0.00164774718225546,0.51036537579179,0.0016804885466447,-3.53064955645924
"fee",2,1.53656086206225e-23,17,0.00164774718225546,4.66654451980124e-21,1.53656086206225e-23,-49.6718892564068
"fee",3,0.00714761887515748,17,0.00164774718225546,2.17073612344441,0.00714761887515748,-2.08295483238659
"fees",1,1.10130923873967e-10,39,0.00731866386998058,1.453577620933e-08,1.10130923873967e-10,-20.4880020712168
"fees",2,1.75415194352082e-12,39,0.00731866386998058,2.31524073269009e-10,1.75415194352082e-12,-24.6276864292356
"fees",3,0.0199059884749359,39,0.00731866386998058,2.62731831822549,0.0199059884749359,-1.47538549450278
"form",1,0.0020576318415457,7,0.000455983506160982,1.52666370498869,0.0020576318415457,-2.88155738972905
"form",2,1.99549053436933e-22,7,0.000455983506160982,1.48055784857103e-19,1.99549053436933e-22,-46.6613399846404
"form",3,0.00170029506919891,7,0.000455983506160982,1.26153703374227,0.00170029506919891,-3.0723113136431
"fraud",1,5.84253577866085e-18,7,0.00131360648833654,4.29632269041173e-15,5.84253577866085e-18,-36.3811918444944
"fraud",2,1.93144492708648e-24,7,0.00131360648833654,1.42029265714214e-21,1.93144492708648e-24,-51.3035989240426
"fraud",3,0.00357286974448832,7,0.00131360648833654,2.62731833139909,0.00357286974448832,-2.33421123798345
"friend",1,0.00336510732627526,6,0.0012344384910158,2.93680367777564,0.00336510732627526,-2.30848680800301
"friend",2,8.23571777040793e-16,6,0.0012344384910158,7.18749326311317e-13,8.23571777040793e-16,-31.3470723536154
"friend",3,1.41387223000492e-15,6,0.0012344384910158,1.23391760273492e-12,1.41387223000492e-15,-30.8066355786847
"front",1,0.00298042838796788,21,0.00220801487602683,0.728796827194479,0.00298042838796788,-3.06602426047802
"front",2,0.010261280148155,21,0.00220801487602683,2.50916561025914,0.010261280148155,-1.82971370228056
"front",3,0.000559681912089649,21,0.00220801487602683,0.136857642148278,0.000559681912089649,-4.73847797577501
"funds",1,0.000140447531815825,10,0.00163751118221726,0.0723256378635846,0.000140447531815825,-5.74862659336083
"funds",2,2.27217430969528e-12,10,0.00163751118221726,1.1700914509588e-09,2.27217430969528e-12,-23.6882339125873
"funds",3,0.00497628352649985,10,0.00163751118221726,2.56261449091265,0.00497628352649985,-2.18102196176165
"girl",1,3.38322513878261e-07,6,0.00106399597412685,0.000290231127637067,3.38322513878261e-07,-11.522049586948
"girl",2,3.01488965944073e-05,6,0.00106399597412685,0.0258633342348501,3.01488965944073e-05,-7.03214560627432
"girl",3,0.00304027301226501,6,0.00106399597412685,2.6081086196697,0.00304027301226501,-2.41859133454339
"glass",1,0.00447521313684466,8,0.00161370064030683,2.92900818459483,0.00447521313684466,-2.16726871893594
"glass",2,1.45376768367358e-05,8,0.00161370064030683,0.00951484837430926,1.45376768367358e-05,-7.8968342949072
"glass",3,3.76054495480483e-09,8,0.00161370064030683,2.46126086386272e-06,3.76054495480483e-09,-16.1567693741497
"guy",1,0.0134129362860396,24,0.00481150319045932,2.92616313047662,0.0134129362860396,-1.61892179507591
"guy",2,5.888728359031e-05,24,0.00481150319045932,0.0128468363989199,5.888728359031e-05,-7.04727154075072
"guy",3,4.87491554004901e-07,24,0.00481150319045932,0.000106351046581247,4.87491554004901e-07,-11.8413790236144
"guys",1,0.00430324956140662,8,0.00139687773745513,2.81466791165118,0.00430324956140662,-2.20677027304791
"guys",2,1.75204273870955e-11,8,0.00139687773745513,1.14597547879033e-08,1.75204273870955e-11,-21.526039079791
"guys",3,0.000167051346041833,8,0.00139687773745513,0.109264883802926,0.000167051346041833,-5.45559477478954
"half",1,0.00286000951893634,6,0.000757902576304135,2.48954246565488,0.00286000951893634,-2.47241569049836
"half",2,1.49458185203212e-15,6,0.000757902576304135,1.30098342834008e-12,1.49458185203212e-15,-30.75241528947
"half",3,0.000459670842699671,6,0.000757902576304135,0.400128067947759,0.000459670842699671,-4.30048524860633
"hand",1,0.00116593937862848,9,0.000333398864111115,0.669028516827657,0.00116593937862848,-3.57807838850107
"hand",2,0.000433545720086902,9,0.000333398864111115,0.248773182725775,0.000433545720086902,-4.56736350518747
"hand",3,0.0032179898081847,9,0.000333398864111115,1.84651705568849,0.0032179898081847,-2.56284860275514
"head",1,6.46491223402599e-06,8,0.00198844639292066,0.00412012443796471,6.46491223402599e-06,-8.72049651703831
"head",2,0.00561821613516966,8,0.00198844639292066,3.58052031618455,0.00561821613516966,-1.95311647478281
"head",3,2.90388501368031e-07,8,0.00198844639292066,0.000185066203171841,2.90388501368031e-07,-11.8234215462688
"hell",1,0.00249311857592719,6,0.000572825081961624,2.16610953983446,0.00249311857592719,-2.61064409615777
"hell",2,7.50716944554488e-12,6,0.000572825081961624,6.52249416059201e-09,7.50716944554488e-12,-22.2315858100548
"hell",3,0.000793564721766168,6,0.000572825081961624,0.689477079386207,0.000793564721766168,-3.7553986405361
"help",1,0.00314238353309844,13,0.0013598962346258,1.24652495329796,0.00314238353309844,-2.77120701878847
"help",2,0.00520269122832152,13,0.0013598962346258,2.06381059857852,0.00520269122832152,-2.26701258210615
"help",3,5.32750105698197e-10,13,0.0013598962346258,2.1133203303485e-07,5.32750105698197e-10,-18.3614019852884
"hold",1,0.00389541508797661,7,0.00138298974853984,2.91356439099656,0.00389541508797661,-2.2392889138152
"hold",2,2.77837093099505e-13,7,0.00138298974853984,2.07807446105362e-10,2.77837093099505e-13,-25.6030753269474
"hold",3,2.77964730616156e-05,7,0.00138298974853984,0.0207902912214896,2.77964730616156e-05,-7.18193529152301
"home",1,0.00292801119010922,21,0.000722931358628608,0.720274928356473,0.00292801119010922,-3.08077707802424
"home",2,0.000999651019888209,21,0.000722931358628608,0.245908748287467,0.000999651019888209,-4.15544953689413
"home",3,0.00732849372268428,21,0.000722931358628608,1.80276984900129,0.00732849372268428,-2.16333049595191
"hour",1,0.00729106354433938,13,0.00267460137087877,2.9368027148059,0.00729106354433938,-1.92189218756857
"hour",2,2.71358154742575e-09,13,0.00267460137087877,1.09301662327635e-06,2.71358154742575e-09,-16.7257828052107
"hour",3,1.50545166632625e-10,13,0.00267460137087877,6.0638815089035e-08,1.50545166632625e-10,-19.6175443010698
"hours",1,1.05478290616602e-08,20,0.00383694727280538,2.69145647713606e-06,1.05478290616602e-08,-15.5963869219538
"hours",2,0.0125995154497402,20,0.00383694727280538,3.21497886131285,0.0125995154497402,-1.60313806974268
"hours",3,0.00106479667758006,20,0.00383694727280538,0.27170083037492,0.00106479667758006,-4.07401255872602
"house",1,5.90296754329774e-11,15,0.00367815438336192,2.00642230540006e-08,5.90296754329774e-11,-20.6386541902319
"house",2,0.0104933987940971,15,0.00367815438336192,3.56671271618961,0.0104933987940971,-1.6426822710018
"house",3,4.1152664038458e-05,15,0.00367815438336192,0.0139878158651147,4.1152664038458e-05,-7.1838952584421
"information",1,0.000277235017480463,14,0.00312828650158874,0.10105241566872,0.000277235017480463,-5.24138045134025
"information",2,0.00949624568711401,14,0.00312828650158874,3.46139017786293,0.00949624568711401,-1.70759422771463
"information",3,2.06945819052242e-06,14,0.00312828650158874,0.000754319390018777,2.06945819052242e-06,-10.1389592070572
"inside",1,1.26026999916972e-15,12,0.00300569792055265,5.35430665953579e-13,1.26026999916972e-15,-31.2815777002984
"inside",2,0.00844008550294006,12,0.00300569792055265,3.58580352188146,0.00844008550294006,-1.74889012819612
"inside",3,5.35745681956795e-21,12,0.00300569792055265,2.27613660137005e-18,5.35745681956795e-21,-43.6499248528025
"interest",1,1.20654681036865e-11,10,0.00187658060225735,6.21065962537536e-09,1.20654681036865e-11,-22.0188361729484
"interest",2,1.34197040868992e-18,10,0.00187658060225735,6.90774809901692e-16,1.34197040868992e-18,-38.0305552395693
"interest",3,0.00510409962400298,10,0.00187658060225735,2.62731832584293,0.00510409962400298,-2.1558737681471
"issue",1,6.47120289855414e-10,22,0.0041283998916347,1.51410462265362e-07,6.47120289855414e-10,-18.4308801570818
"issue",2,1.34541023992811e-08,22,0.0041283998916347,3.14793384719216e-06,1.34541023992811e-08,-15.3963730040848
"issue",3,0.0112290088444814,22,0.0041283998916347,2.62731588945332,0.0112290088444814,-1.76164601152447
"issues",1,1.67954672983306e-06,8,0.000876400622299771,0.00107935820130298,1.67954672983306e-06,-10.0641876385818
"issues",2,0.000715482093387481,8,0.000876400622299771,0.45980350035272,0.000715482093387481,-4.00975501995138
"issues",3,0.00356253013934547,8,0.000876400622299771,2.28945468142693,0.00356253013934547,-2.40448530721433
"job",1,0.00263878058290596,20,0.00164350401362643,0.681871458370441,0.00263878058290596,-3.16017624265633
"job",2,5.59195989344331e-06,20,0.00164350401362643,0.00144498480563023,5.59195989344331e-06,-9.31691859889866
"job",3,0.00780268455642761,20,0.00164350401362643,2.01624490196782,0.00780268455642761,-2.07602530430902
"kind",1,0.00613119021073701,18,0.00126108568488113,1.77157085867656,0.00613119021073701,-2.26124987124177
"kind",2,2.0387891932711e-05,18,0.00126108568488113,0.005890959826134,2.0387891932711e-05,-7.96745285101648
"kind",3,0.00359281441035974,18,0.00126108568488113,1.03812230435784,0.00359281441035974,-2.79570291028115
"kinds",1,6.92364271605048e-10,6,0.00112594414789442,5.93987016723338e-07,6.92364271605048e-10,-17.7136586349751
"kinds",2,9.05554652311678e-16,6,0.00112594414789442,7.76885417786817e-13,9.05554652311678e-16,-31.2607337826576
"kinds",3,0.0030624591508942,6,0.00112594414789442,2.62731780000687,0.0030624591508942,-2.41128678189948
"lack",1,3.53574163263469e-08,7,0.00131343925074038,2.60001648273694e-05,3.53574163263469e-08,-13.8575826749945
"lack",2,1.11769755905818e-13,7,0.00131343925074038,8.21901704989871e-11,1.11769755905818e-13,-26.5221603958668
"lack",3,0.00357283756692966,7,0.00131343925074038,2.62729507111546,0.00357283756692966,-2.33422016768517
"lady",1,1.38643265194334e-15,12,0.00171417398450529,5.94422378887691e-13,1.38643265194334e-15,-31.1816143184195
"lady",2,0.000434782860990846,12,0.00171417398450529,0.186409821037839,0.000434782860990846,-4.71023575589292
"lady",3,0.00580940024057275,12,0.00171417398450529,2.49073585079782,0.00580940024057275,-2.11784987651831
"lanes",1,8.32932710198258e-15,11,0.00275522309378295,3.86045168684459e-12,8.32932710198258e-15,-29.3496153220247
"lanes",2,0.00773674504435273,11,0.00275522309378295,3.5858035218774,0.00773674504435273,-1.79239581669208
"lanes",3,2.39442439971239e-29,11,0.00275522309378295,1.1097606805106e-26,2.39442439971239e-29,-62.8324464289544
"las",1,0.00208159789280899,6,0.000442812250685634,1.80477214860435,0.00208159789280899,-2.79209255607196
"las",2,8.60465966332531e-08,6,0.000442812250685634,7.46035060961399e-05,8.60465966332531e-08,-12.8858499596797
"las",3,0.00116801204488938,6,0.000442812250685634,1.01268146702731,0.00116801204488938,-3.36992517579549
"lender",1,4.01272507648784e-63,11,0.00275522309384985,1.8598058523459e-60,4.01272507648784e-63,-140.604011877869
"lender",2,0.00773674504436317,11,0.00275522309384985,3.58580352188212,0.00773674504436317,-1.79239581669075
"lender",3,1.35076706848592e-26,11,0.00275522309384985,6.260494928611e-24,1.35076706848592e-26,-56.4971613878361
"letter",1,4.92752652121211e-14,10,0.0018765806971311,2.53642790765781e-11,4.92752652121211e-14,-27.5195167134453
"letter",2,5.49929702485056e-22,10,0.0018765806971311,2.8307448749965e-19,5.49929702485056e-22,-45.8304143293075
"letter",3,0.00510409963493848,10,0.0018765806971311,2.62731833137641,0.00510409963493848,-2.15587376602279
"license",1,0.00336510732588604,6,0.00123443848811996,2.93680367743009,0.00336510732588604,-2.30848680811967
"license",2,2.61428186214824e-19,6,0.00123443848811996,2.28154166957342e-16,2.61428186214824e-19,-39.4023187160822
"license",3,3.56232764153891e-13,6,0.00123443848811996,3.1089222139825e-10,3.56232764153891e-13,-25.2773834323118
"life",1,0.00221684543329834,17,0.000531910787660392,0.673360078665165,0.00221684543329834,-3.25357256344375
"life",2,0.000993891690679338,17,0.000531910787660392,0.301891587463882,0.000993891690679338,-4.05578481415412
"life",3,0.00593823904532316,17,0.000531910787660392,1.8037221046765,0.00593823904532316,-2.26824514038621
"line",1,0.0589364956973461,110,0.0184589702930515,2.8032255190073,0.0589364956973461,-0.900262016808932
"line",2,0.000469894457793628,110,0.0184589702930515,0.0223498211039125,0.000469894457793628,-5.73196970430839
"line",3,0.00216817033672842,110,0.0184589702930515,0.103125751634152,0.00216817033672842,-4.20283888783484
"lines",1,0.00861198733686776,36,0.00378715691524519,1.23348652408965,0.00861198733686776,-2.27237771894823
"lines",2,0.0145201860193875,36,0.00378715691524519,2.07971204341129,0.0145201860193875,-1.74999300747659
"lines",3,9.52303626484243e-08,36,0.00378715691524519,1.36397517107503e-05,9.52303626484243e-08,-13.6847445596772
"loan",1,3.29470234944738e-21,19,0.00356550332538293,8.92598468130578e-19,3.29470234944738e-21,-44.3610606199385
"loan",2,9.47427537789532e-15,19,0.00356550332538293,2.56676409338618e-12,9.47427537789532e-15,-29.4892856210645
"loan",3,0.00969778930646143,19,0.00356550332538293,2.62731833139722,0.00969778930646143,-1.83494682292859
"lobby",1,1.95251507880353e-12,8,0.00200379860117236,1.24430056610359e-09,1.95251507880353e-12,-23.7332975247988
"lobby",2,0.0056267236661792,8,0.00200379860117236,3.58580352036284,0.0056267236661792,-1.95162268267945
"lobby",3,1.57206104756656e-20,8,0.00200379860117236,1.00184447878126e-17,1.57206104756656e-20,-42.3707090666889
"lot",1,0.000904166921599997,48,0.0107947907797482,0.0961198504662956,0.000904166921599997,-4.6753279953215
"lot",2,0.03262646344448,48,0.0107947907797482,3.46844228937062,0.03262646344448,-1.08946298630123
"lot",3,2.21416456800376e-12,48,0.0107947907797482,2.35382607016501e-10,2.21416456800376e-12,-24.5029773822712
"lots",1,4.35628792032528e-09,8,0.00196059583594474,2.77632609014784e-06,4.35628792032528e-09,-16.0230137956172
"lots",2,0.00559557504801083,8,0.00196059583594474,3.56614192617754,0.00559557504801083,-1.95714742255678
"lots",3,2.260040315807e-05,8,0.00196059583594474,0.0144035679191114,2.260040315807e-05,-7.46891107196131
"lunch",1,0.00392595839943312,7,0.00144017737970868,2.9368035651924,0.00392595839943312,-2.23141150609167
"lunch",2,7.87042906986803e-12,7,0.00144017737970868,5.88745518936721e-09,7.87042906986803e-12,-22.2591752620439
"lunch",3,1.28878242028723e-10,7,0.00144017737970868,9.6407053299478e-08,1.28878242028723e-10,-19.4634197442627
"machine",1,1.37336670220395e-18,8,0.00200379861046575,8.75220367593605e-16,1.37336670220395e-18,-37.9006612361694
"machine",2,0.00562672366797432,8,0.00200379861046575,3.58580352146968,0.00562672366797432,-1.95162268236559
"machine",3,4.74195239704052e-13,8,0.00200379861046575,3.02195568990346e-10,4.74195239704052e-13,-25.1485519943085
"machines",1,0.000158548283124174,7,0.00154612802919504,0.115597156034346,0.000158548283124174,-5.45354765523611
"machines",2,0.00472455432628475,7,0.00154612802919504,3.44466072345006,0.00472455432628475,-2.05907831455388
"machines",3,1.02506175734841e-13,7,0.00154612802919504,7.47369959321736e-11,1.02506175734841e-13,-26.612949616665
"mail",1,1.61048426985454e-18,11,0.00206423876738609,7.53628570830658e-16,1.61048426985454e-18,-37.8958143951415
"mail",2,9.62159831363908e-20,11,0.00206423876738609,4.50244160836752e-17,9.62159831363908e-20,-40.7135091078816
"mail",3,0.00561450959848165,11,0.00206423876738609,2.6273183313991,0.00561450959848165,-2.10821867611192
"management",1,0.00301354861108807,7,0.000691404292260241,2.24521545914309,0.00301354861108807,-2.49791773229194
"management",2,1.20259422316289e-05,7,0.000691404292260241,0.00895981279673673,1.20259422316289e-05,-8.02172516720821
"management",3,0.000821623399913736,7,0.000691404292260241,0.612142625571908,0.000821623399913736,-3.79750919707454
"manager",1,0.000656031948251536,69,0.0117022678100042,0.048954615528163,0.000656031948251536,-5.17308134619327
"manager",2,8.92207368284391e-06,69,0.0117022678100042,0.000665785695379116,8.92207368284391e-06,-9.47076244032564
"manager",3,0.0346147823610662,69,0.0117022678100042,2.58303481498634,0.0346147823610662,-1.20725472987891
"managers",1,5.32051067465007e-14,11,0.00275303031686003,2.46593754305953e-11,5.32051067465007e-14,-27.495242978717
"managers",2,0.00773572080494254,11,0.00275303031686003,3.5853333490002,0.00773572080494254,-1.7925275788692
"managers",3,7.43284372265941e-07,11,0.00275303031686003,0.000344495660439694,7.43284372265941e-07,-11.0428080972591
"manner",1,7.39296642363613e-14,6,0.00112594045511627,6.34250815898812e-11,7.39296642363613e-14,-26.8584119805196
"manner",2,1.36697600000167e-09,6,0.00112594045511627,1.17274392122659e-06,1.36697600000167e-09,-17.033414579576
"manner",3,0.00306245878891641,6,0.00112594045511627,2.62731747207286,0.00306245878891641,-2.41128690340721
"matter",1,0.00336510721684428,6,0.00123443765960667,2.93680357968618,0.00336510721684428,-2.3084868409627
"matter",2,1.37223264389208e-10,6,0.00123443765960667,1.19757781284714e-07,1.37223264389208e-10,-19.3236032364229
"matter",3,9.00219819369574e-15,6,0.00123443765960667,7.85641769390124e-12,9.00219819369574e-15,-28.9554989905837
"member",1,0.00482253301032933,9,0.00154352405029233,2.80364099654662,0.00482253301032933,-2.15176851989099
"member",2,4.86018794813699e-06,9,0.00154352405029233,0.00282553217430193,4.86018794813699e-06,-9.05174600009233
"member",3,0.000201353642224809,9,0.00154352405029233,0.117059504815479,0.000201353642224809,-5.32776033355615
"merchant",1,0.00668612901765039,12,0.00238394433774094,2.91723648582355,0.00668612901765039,-1.96854171764766
"merchant",2,1.09260753124069e-08,12,0.00238394433774094,4.76717476795122e-06,1.09260753124069e-08,-15.2929351972078
"merchant",3,4.01127776420704e-05,12,0.00238394433774094,0.0175016752109126,4.01127776420704e-05,-7.08463715313187
"minutes",1,0.0359400990095276,66,0.0116598843825808,2.84974275466412,0.0359400990095276,-1.13933645704453
"minutes",2,0.000424846992187783,66,0.0116598843825808,0.0336867362971656,0.000424846992187783,-5.57721628651381
"minutes",3,0.000670993145572178,66,0.0116598843825808,0.0532040230194328,0.000670993145572178,-5.12018645055752
"mistake",1,0.0012177280590015,13,0.000265900014503653,0.482650622921943,0.0012177280590015,-3.71961531907693
"mistake",2,0.0017420803698196,13,0.000265900014503653,0.690479429670825,0.0017420803698196,-3.36152218107778
"mistake",3,0.00426290293079796,13,0.000265900014503653,1.68961595308274,0.00426290293079796,-2.46665182760336
"money",1,0.0351306400753581,96,0.00754921321935029,1.90477756366918,0.0351306400753581,-1.35215817769749
"money",2,5.57607261159338e-12,96,0.00754921321935029,3.02333745732215e-10,5.57607261159338e-12,-23.9160130054093
"money",3,0.0170282596203504,96,0.00754921321935029,0.923269453776006,0.0170282596203504,-2.07635756947878
"month",1,2.23969223872302e-13,13,0.00243955490477839,8.86826261287778e-11,2.23969223872302e-13,-26.1366124320003
"month",2,2.15718124431326e-26,13,0.00243955490477839,8.54155291847234e-24,2.15718124431326e-26,-56.107754713939
"month",3,0.00663532952527449,13,0.00243955490477839,2.62731833131976,0.00663532952527449,-2.02469163381079
"months",1,0.00088405336849253,21,0.00280684629795038,0.216972796816229,0.00088405336849253,-4.27948820957242
"months",2,3.64196519515865e-06,21,0.00280684629795038,0.000893845781786209,3.64196519515865e-06,-9.77148221724467
"months",3,0.00991142199091146,21,0.00280684629795038,2.43255557462661,0.00991142199091146,-1.86256253444971
"morning",1,0.0041375934715939,9,0.000951257235070992,2.39953117049225,0.0041375934715939,-2.30618378728456
"morning",2,8.40674207489327e-05,9,0.000951257235070992,0.0487535563594755,8.40674207489327e-05,-6.20243429316326
"morning",3,0.000767211581489894,9,0.000951257235070992,0.444932088371281,0.000767211581489894,-3.99129077879145
"mortgage",1,1.10918403517212e-25,34,0.00824363060364728,1.6633444048899e-23,1.10918403517212e-25,-54.95581477242
"mortgage",2,0.0237028230678911,34,0.00824363060364728,3.55450104580291,0.0237028230678911,-1.23697321026973
"mortgage",3,0.000152941845810394,34,0.00824363060364728,0.0229353250168964,0.000152941845810394,-6.28026489069141
"name",1,0.000122155870275776,27,0.00476342304101219,0.0232916544045401,0.000122155870275776,-6.38493643306163
"name",2,1.47319528240388e-05,27,0.00476342304101219,0.00280896491594595,1.47319528240388e-05,-8.50021549123801
"name",3,0.0136592085825673,27,0.00476342304101219,2.6044230623256,0.0136592085825673,-1.66806509294572
"need",1,0.00160868909478812,8,0.000378417083091349,1.0412213869497,0.00160868909478812,-3.19597061194345
"need",2,0.000111055573741611,8,0.000378417083091349,0.0718805385666927,0.000111055573741611,-5.86911477105897
"need",3,0.00253867886507973,8,0.000378417083091349,1.64315574555839,0.00253867886507973,-2.73974641858086
"needs",1,0.00015631907289279,14,0.00319361679961397,0.0569582491386896,0.00015631907289279,-5.81452402565165
"needs",2,0.00959446482442836,14,0.00319361679961397,3.49595163091189,0.00959446482442836,-1.69748165271881
"needs",3,4.08335490907872e-05,14,0.00319361679961397,0.0148785904323083,4.08335490907872e-05,-7.15691925794068
"neighborhood",1,0.00124234630611023,6,0.000685212642343313,1.06600972987998,0.00124234630611023,-3.31341552588554
"neighborhood",2,0.00266206732433808,6,0.000685212642343313,2.28421789913397,0.00266206732433808,-2.55131428938851
"neighborhood",3,1.89004781553723e-14,6,0.000685212642343313,1.62177756024359e-11,1.89004781553723e-14,-28.2222511948844
"never",1,0.00336502813349741,6,0.00123405948463086,2.93673269260477,0.00336502813349741,-2.30851066048826
"never",2,9.93119333278401e-08,6,0.00123405948463086,8.66716680512644e-05,9.93119333278401e-08,-12.7391918038069
"never",3,3.4569563605778e-13,6,0.00123405948463086,3.01696044082261e-10,3.4569563605778e-13,-25.3074093767489
"night",1,0.00516173619989935,11,0.00130998813428158,2.4463207964052,0.00516173619989935,-2.18594855156792
"night",2,0.00126362388546418,11,0.00130998813428158,0.59887395832155,0.00126362388546418,-3.59323785483881
"night",3,6.53288743452515e-14,11,0.00130998813428158,3.09615559043191e-11,6.53288743452515e-14,-27.2788085448286
"none",1,0.00380683159999945,7,0.00121964386738495,2.84561265459339,0.00380683159999945,-2.26258982407471
"none",2,0.000103541340878652,7,0.00121964386738495,0.0773973164134451,0.000103541340878652,-5.86717138343925
"none",3,3.32736993341521e-05,7,0.00121964386738495,0.0248721429890444,3.32736993341521e-05,-7.00237507003637
"nothing",1,0.00120564328762987,26,0.00339556450477413,0.239028039148433,0.00120564328762987,-4.07595821057488
"nothing",2,2.87818708184803e-10,26,0.00339556450477413,5.70622688763054e-08,2.87818708184803e-10,-19.3239065242156
"nothing",3,0.0121734474545777,26,0.00339556450477413,2.41347943010943,0.0121734474545777,-1.76371434202028
"number",1,0.000164809964117561,27,0.00473315991452398,0.0314263163058976,0.000164809964117561,-6.08541355930051
"number",2,6.93911503327622e-21,27,0.00473315991452398,1.32316528971024e-18,6.93911503327622e-21,-43.7918087821685
"number",3,0.0136310815585794,27,0.00473315991452398,2.59920377354029,0.0136310815585794,-1.67009876395767
"october",1,1.03178625293005e-66,28,0.00701329514798143,1.87867906160259e-64,1.03178625293005e-66,-149.337100829898
"october",2,0.0196935328401972,28,0.00701329514798143,3.58580352188212,0.0196935328401972,-1.32524119800233
"october",3,2.67479050047402e-59,28,0.00701329514798143,4.87026541897017e-57,2.67479050047402e-59,-132.266425645592
"office",1,0.00412909605778083,14,0.000784807501107759,1.53171941121195,0.00412909605778083,-2.53165293278982
"office",2,8.04996255619423e-05,14,0.000784807501107759,0.0298619449252507,8.04996255619423e-05,-6.46921418957159
"office",3,0.00332958370879724,14,0.000784807501107759,1.23513425860109,0.00332958370879724,-2.74686415979426
"one",1,5.46620646306068e-08,30,0.00460885561053983,9.30801203825937e-06,5.46620646306068e-08,-14.1533654520608
"one",2,0.0166777550196446,30,0.00460885561053983,2.83993562158776,0.0166777550196446,-1.52494904939849
"one",3,0.0032093021054527,30,0.00460885561053983,0.546489102338785,0.0032093021054527,-3.17297134524967
"ones",1,1.59446395402781e-05,7,0.00172128529907483,0.0116140704666167,1.59446395402781e-05,-7.75096290443255
"ones",2,0.00490292961143117,7,0.00172128529907483,3.57129239931565,0.00490292961143117,-2.02249741287312
"ones",3,3.32427140252826e-07,7,0.00172128529907483,0.000242139825247177,3.32427140252826e-07,-11.621420168154
"opinion",1,0.00264552285652652,7,0.000574820708719202,1.96789646070468,0.00264552285652652,-2.62896068503313
"opinion",2,3.21905152105607e-13,7,0.000574820708719202,2.39452102236968e-10,3.21905152105607e-13,-25.4585935805868
"opinion",3,0.00116527718857699,7,0.000574820708719202,0.866802133076773,0.00116527718857699,-3.44887041930774
"options",1,7.02664081429368e-08,7,0.00103487815489546,5.12884991721452e-05,7.02664081429368e-08,-13.1745080033666
"options",2,0.00379918197134324,7,0.00103487815489546,2.77307957730942,0.00379918197134324,-2.27650552135528
"options",3,0.00081576216724138,7,0.00103487815489546,0.59543697116433,0.00081576216724138,-3.81492372242966
"order",1,0.00225696699695805,11,0.000722216529165817,1.06274824661915,0.00225696699695805,-3.01643758268859
"order",2,8.14754636742669e-07,11,0.000722216529165817,0.000383647196786719,8.14754636742669e-07,-10.943083007153
"order",3,0.00355993610443294,11,0.000722216529165817,1.67628319694594,0.00355993610443294,-2.56071686138087
